NAME : out97.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 758306.398 8670023.45
2 3725103.22 8279276.81
3 1773166.17 9361256.56
4 4961745.44 8097968.87
5 1243702.43 6270295.04
6 9822553.88 6928438.57
7 7610686.57 2852165.81
8 7745468.88 8754390.52
9 200356.275 9245817.27
10 7630015.01 4471075.25
11 2854936.6 7653032.15
12 3457468.13 7452152.7
13 2158285.27 7986221.91
14 3979074.42 6865045.7
15 2382700.04 7218901.28
16 4442093.64 8385311.03
17 7509961.56 7013408.39
18 9795051.71 7949156.84
19 8859492.61 1861935.77
20 9491078.1 4253664.54
21 7703688.65 5141487.66
22 9834680.7 9761573.4
23 186662.254 5791814.16
24 9043925.74 5852981.56
25 8854332.8 2744363.3
26 3839501.57 1026060.9
27 2803798.46 236274.041
28 5523571.03 2362232.33
29 3012405.13 6215230.19
30 7405098.69 57927.6699
31 1672750.05 1184409.19
32 9407399.15 7845401.79
33 9530745.64 1716227.48
34 4643793.76 7141399.15
35 746430.473 529697.581
36 1569065.63 4741563.61
37 5553293.56 7685668.51
38 9982719.88 8440880.48
39 6127082.74 6173152.26
40 4813699.68 2481474.93
41 649282.224 3109246.42
42 7567779.72 7978914.43
43 6673065.87 1783077.26
44 8593196.85 6559087.85
45 8395002.08 4524737.7
46 6555159.08 5671033.32
47 6769107.74 4167756.74
48 317760.34 4741828.5
49 4745014.92 4400341.83
50 2011736.46 8270333.83
51 273478.456 6908585.83
52 1677053.82 2239380.88
53 331333.993 6540958.04
54 2885001.14 7177269.45
55 874132.499 7006200.91
56 772077.843 45736.684
57 5060807.81 3653857
58 3639820.7 5547961.35
59 2307344.77 6230668.28
60 3072872.57 6499917.29
61 5537145.09 7964454.52
62 6829646.75 1183665.14
63 3453960.02 196109.994
64 5109840.6 4836296.28
65 6366402.59 5416363.82
66 2920069.56 3920491.28
67 4387450.25 824345.426
68 601077.658 4931425.06
69 3525242.05 1084451.02
70 9007851.76 9149520.13
71 7773036.44 8537720.9
72 4779302.16 773820.667
73 5581083.92 1611892.59
74 8523649.53 208439.236
75 1378861.96 8790680.11
76 5319633.86 6912139.65
77 8559686.82 8445020.63
78 956854.803 722547.25
79 4238238.98 9376518.7
80 480090.159 5687212.18
81 528209.216 7707501.52
82 2268751.12 3034955.86
83 1259533.52 7223110.39
84 9886009.77 1334416.4
85 6209817.43 491768.149
86 4277756.74 9114349.73
87 3602269.85 8806142.29
88 7945278.91 9262918.11
89 8131246.32 7992429.19
90 2356546.71 6622792.5
91 94851.089 9006542.2
92 6287580.79 2720397.31
93 5233841.17 2125953.77
94 2944608.14 8604935.46
95 2628505.48 3043937.53
96 5714440.8 6462628.45
97 4415321.14 1211634.74
98 7094654.64 524809.118
99 8031210.93 84149.2947
100 7178863.58 778150.286
EOF
