NAME : out63.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 489355.079 2067149.4
2 869968.048 5944252.77
3 7220026.63 9819601.47
4 7140333.4 117739.332
5 6793457.56 6962454.85
6 7734587.27 128576.892
7 5416038.65 6947770.92
8 3805784.95 7395509.94
9 995702.084 7023781.81
10 7286112.2 1262242.42
11 5536674.71 2235686.83
12 4381346.34 3741045.84
13 7099032.12 8584239.42
14 5888278.39 9693446.07
15 8281612.34 6624295.86
16 2834312.11 8582406.63
17 6082286.92 4998827.61
18 5672273.27 9120209.44
19 5959371.16 4285436.75
20 1212269.45 7106959.23
21 4119233.62 6203808.68
22 3178035.73 9819282.69
23 8413312.32 8384166.83
24 1393504.27 3891488.05
25 5084938.09 957538.057
26 2767590.87 5463273.7
27 860593.85 4420017.36
28 4220480.2 211036.483
29 5874314.46 2945439.5
30 7903345.41 2138143.05
31 4089729.66 8902953.06
32 3791325.4 3958993.7
33 6933469.54 8081153.34
34 9338960.12 4997435.28
35 1339236.68 1553759.42
36 2797010.96 6122972.1
37 8429500.5 7145891.81
38 5058000.5 8993171.78
39 1404592.87 4603742.43
40 6920515.98 5166144.49
41 1170755.26 4918271.31
42 374806.716 9941914.27
43 5858518.3 4468051.25
44 401747.03 51082.4761
45 6893969.59 3397892.82
46 7077856.62 3235071.19
47 5044424.09 9039362.07
48 2384022.35 7986210.95
49 584732.434 7452443.44
50 2511771.66 7674025.07
51 7715689.06 860177.473
52 629848.94 6655843.05
53 991584.876 3831568.29
54 3366420.77 4488878.33
55 8042631.94 1816244.41
56 3196414.97 4155026.37
57 3032655.69 8271274.96
58 3315764.88 6422912.7
59 5974009.73 3864096.27
60 8911072.24 7885166.89
61 1748197.07 9274535.95
62 5783133.7 2127380.56
63 7673043.07 5911411.01
64 324719.564 5501665.01
65 5161910.05 8841821.69
66 9026545.7 7129502.14
67 519987.144 1253459.99
68 7606222.03 7659714.02
69 6100920.42 2132073.08
70 1358296.48 6845644.25
71 9717611.91 51140.4988
72 9328355.66 5925644.56
73 3049109.38 296852.696
74 1295487.52 2612485.63
75 4704274.73 4984919.69
76 288561.458 9229469.74
77 4887934.32 8628435.3
78 3454921.6 4548128.28
79 1694061.29 8113659.74
80 1104482.69 3296391.71
81 4511889.02 2698938.08
82 4502504.08 6699280.2
83 9826416.3 8634392.85
84 2192670.21 9443728.59
85 3886799.22 4842184.76
86 6394887.75 2762386.73
87 9107043.68 8490414.96
88 3226030.27 8712312.57
89 7237893.71 7087729.42
90 6556896.65 2247205.35
91 1206588.18 388069.452
92 4347540.34 5008731.37
93 7441400.46 4488165.23
94 6960096.52 2540217.98
95 812480.027 2358597.65
96 90946.0367 7607868.77
97 7861798.47 9276630.98
98 7749481.11 5884820.86
99 3256970.29 9737400.29
100 1041314.41 142611.305
EOF
