NAME : out78.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 5041182.25 6537144.9
2 8730179.66 5029539.94
3 8498678.19 6566671.29
4 4864850.85 7942913.77
5 772951.94 7997203.31
6 1020051.47 4539382.25
7 6507066.04 3675135.71
8 9080897.56 5567044.91
9 193927.956 4449578.31
10 6931877.3 7933849.85
11 9900268.09 180662.341
12 3802396.9 4143435.4
13 8678856.59 7443215.15
14 2986843.55 8025230.69
15 8334903.54 6490844.34
16 5327346.74 3440140.74
17 5257679.1 429371.66
18 179564.504 7873338.02
19 1518110.03 5446564.44
20 3117575.81 7185224.9
21 6559077.42 7924429.88
22 2091794.49 99886.0811
23 9371323.3 9347376.44
24 5116803.33 9290114.29
25 19138.5118 8503641.2
26 2611961.32 9273131.7
27 32686.8287 1654242.82
28 9798656.66 1110108.8
29 6411282.15 5070300.57
30 7069961.92 3888466.61
31 9847035.48 1345646.32
32 1375384.32 2388853.14
33 556545.012 1319560.12
34 9312245.37 7751132.83
35 9373410.05 6837687.85
36 4312049.22 6222793.96
37 7109117.21 8882192.13
38 4219799.35 5784927.02
39 5978457.23 3346666.72
40 3447543.3 9384333.09
41 7422662.19 2649066.34
42 5950207.63 2827293.54
43 5812891.36 599293.296
44 1967082.57 2652145.2
45 3424741.54 5670236.74
46 6215372.76 2269124.84
47 3442018.21 3538868.07
48 6925267.42 2516981.7
49 7986814.12 6393340.59
50 7576496.11 1512639.59
51 4051984.36 4825991.23
52 2793305.32 3119219.03
53 1854933.08 591840.841
54 7302273.91 6687741.53
55 6456445.52 2839616.37
56 8617468.19 9632249.81
57 6250017.22 2354028
58 4512074.64 8091916.37
59 598366.771 2139425.12
60 5560212.88 1906413.36
61 6062175.66 1221766.44
62 2068475.97 1099671.39
63 7497500.02 7159385.74
64 4418183.96 5588417.77
65 4465091.79 2636530.84
66 6137925.19 2592760.67
67 3118879.23 1370485.86
68 7372898.94 5399246.78
69 9337006.85 8559160.11
70 8312540.27 3800477.71
71 208710.31 1229112.87
72 1530717.35 6491713.26
73 4398979.74 1154594.96
74 4113851.83 6970125.61
75 4277482.01 2458813.97
76 9766104.84 5200394.62
77 3995.09631 971434.692
78 3426908.84 9679273.67
79 6100171.8 9442683.66
80 906842.852 8821618.7
81 9705460.19 1572127.74
82 2270403.09 1316350.28
83 1436242.1 7195334.3
84 3185416.55 7686010.74
85 4936266.03 9852430.18
86 4553330.38 1075547.8
87 3561882.85 1759548.7
88 6881774.5 3631599.54
89 1487563.75 98435.5281
90 9092967.05 8341105.93
91 8166898.37 1493568.78
92 8977455.06 5014248.11
93 4471890.24 40420.9648
94 7503217.25 124240.07
95 3983142.45 8401026.99
96 3120554.81 8601300.83
97 9591204.8 2630982.61
98 1840866.02 946730.444
99 5676106.85 6311975.33
100 2184017.34 5469404
EOF
