NAME : out56.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 9492777.97 9484407.3
2 7648548.37 1324875.89
3 8238176.93 2842215.19
4 3186740.65 5675659.15
5 9205126.39 5495524.59
6 7430504.27 5289750.1
7 4761644.86 144255.094
8 1992947.81 7516755.57
9 4839618.84 7604239.2
10 288061.288 212396.274
11 6173762.07 1928969.78
12 5715440.93 3193396.8
13 5422339.89 1292205.32
14 2914807.09 7710610.49
15 2354238.62 4010261.12
16 7499651.33 777123.557
17 305602.638 5657044.91
18 435898.275 5933221.27
19 761975.725 2981381.75
20 2034919.14 1851370.92
21 8053106.69 890537.123
22 2196990.71 635615.054
23 4600827.16 7267026.9
24 78268.6931 9028334.74
25 287315.089 2824261.85
26 6106345.87 9349103.63
27 7836296.61 7487797.5
28 150281.063 1574181.32
29 2448290.68 8242369.33
30 3532900.06 8971668.09
31 1397628.54 4981715.39
32 7144516.68 2519855.75
33 4554654.76 6285809.98
34 5171471.74 7904205.73
35 9165811.8 2664070.46
36 8726712.22 1710984.6
37 7901935.08 1155342.46
38 7111089.97 700295.569
39 6118135.56 4721934.57
40 6480495.06 5500392.3
41 5249698.23 52128.6474
42 5222338.61 990841.34
43 2023592.77 5467148.79
44 6455589.55 716814.449
45 8333012.93 2371379.78
46 6807055.22 3731194.62
47 8486725.29 4584066.75
48 6721626.55 2762059.92
49 8322478.3 6899995.61
50 7120423.88 7134746.2
51 8975004.69 8567480.85
52 7716712.64 5173640.16
53 3106554.68 1665374.64
54 7641381.83 4355565.09
55 6459011.37 2182187.64
56 9960846.04 5493714.2
57 8915099.05 2225966.74
58 8661758.21 5407032.44
59 6433738.91 3286398.25
60 5674683.43 5323549.58
61 6220530.09 4109957.24
62 8251430.11 766929.083
63 8764352.11 2331002.83
64 9610958.68 7484668.49
65 1264885.6 9691532.6
66 8470826.83 1736587.95
67 1581996.03 1445980.56
68 5611242.07 58786.5186
69 3340174.83 6697563.45
70 5254372.41 3637759.64
71 2132109.42 9260051.56
72 8557507.67 7381517.28
73 8354585.86 36952.1472
74 2333393.67 141707.841
75 6308859.18 6951495.93
76 170602.349 9492479.85
77 238946.395 8080306.92
78 1493173.84 3365985.08
79 260525.479 1320152.29
80 2067688.07 485073.211
81 9171171.33 6579080.97
82 9226144.25 709609.716
83 9053585.56 6281316.07
84 3472520.12 6706070.13
85 1283017.24 8001109.55
86 713632.141 8176180.28
87 4834529.49 5034106.09
88 914536.287 4612899.34
89 109055.937 5336111.3
90 3409052.17 4307635.93
91 4089497.68 1892115.54
92 683718.785 55993.824
93 9282802.54 5568813.03
94 2687275.39 9125675.96
95 193312.626 5843981.03
96 7901783.02 9161471.56
97 5500758.33 8002918.77
98 7901950.82 5554788.59
99 1482856.07 7835497.02
100 6077128.14 6878376.22
EOF
