NAME : out94.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 9924081.95 2566508.2
2 3540993.09 5079602.42
3 3304326.54 4167807.48
4 8774546.44 7162033.43
5 3586453.58 6594896.67
6 1484344.15 3333834.46
7 2485944.16 7966847.33
8 1552993.84 3523566.36
9 509248.448 539106.048
10 2462707.3 4832726.2
11 6284160.94 2856556.79
12 7734894.88 4494496.02
13 9215219.6 6882469.87
14 4194467.46 5585037.26
15 6121269.56 7724721.42
16 2205877.55 3033588.24
17 7178395.4 5142743.5
18 3342622.66 3860913.21
19 1810069.01 6305454.59
20 749271.782 7046162.36
21 7962837.76 1921512.42
22 8704821.28 4294232.4
23 8366019.56 2990500.68
24 3585773.17 6892451.25
25 5405499.86 6933926.24
26 8936017.27 464185.157
27 9437513.63 4536059.32
28 7790793.54 7002169.96
29 9597212.48 6823244.37
30 3168877.81 5114074.55
31 4055576.09 1542102.65
32 523008.159 9547098.75
33 1298725.41 7820975.93
34 9436273.76 9989217.55
35 4713653.19 5942833.8
36 6787874.1 783919.655
37 3145592.6 6630996.15
38 3869804.62 8351811.95
39 5012390.85 630695.675
40 9804844.82 9874409.29
41 2501152.82 309483.25
42 6331882.99 4593301.55
43 9942207.4 1501096.29
44 8022094.42 9494460.83
45 5904128.32 9504137.09
46 3905101.89 8296859.42
47 4447920.04 5307696.09
48 7833736.08 9335837.72
49 7412794.88 2199967.2
50 6538776.15 5087794.77
51 3779828.13 6187258.59
52 8330762.31 473254.68
53 3522971.91 530758.872
54 6376740.18 7695516.59
55 3589015.64 8474009.89
56 8641586.14 6808790.2
57 3863110.94 1798305.31
58 5445121.59 2060290.95
59 4951534.96 6079842.6
60 6313695.16 35302.659
61 9572504.92 780815.781
62 1183980.66 7208742
63 6250046.91 6818679.19
64 9561282.55 7460002.6
65 2032383.61 1953698.33
66 5292629.79 7792207.08
67 6013383.05 3572132.27
68 9743963.22 3732657.93
69 4396127.7 664195.891
70 800040.464 2051226.47
71 9857281.55 5732566.6
72 4506701.72 9811823.77
73 5549505.05 5785112.94
74 3694363.57 6719686.71
75 7257575.83 1740277.61
76 4272454.05 8055603.86
77 9012118.68 2207402.4
78 3496585.94 6161956.1
79 4173295.35 1697954.09
80 7710122.08 3428395.34
81 9494750.84 9005976.87
82 8354388.5 8548237.36
83 3251587.32 7640249.97
84 7017587.91 5488904.84
85 7763060.52 4227127.16
86 2119642.73 3002201.06
87 1373428.19 2660761.41
88 4589305.54 5746260.48
89 5305218.75 9252295.36
90 3030436.22 5317998.96
91 6894930.94 8530181.89
92 5760091.82 3612958.68
93 8632446.74 2965838.18
94 815046.648 6793011.63
95 748577.831 3381089.81
96 4280980.32 3199135.77
97 589055.6 6155911.5
98 2721699.71 5365981.73
99 4879797.48 6715323.19
100 6637732.91 8836177.12
EOF
