NAME : out30.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 4479930.71 5213064.59
2 8644604.62 7479051.72
3 675364.321 3643670
4 4847980.13 5905709.09
5 131673.708 7479939.78
6 7287195.55 9690258.79
7 4269447.75 6908124.46
8 9093887.25 9792111.43
9 7734259.25 6820316.66
10 8694185.2 4027482.88
11 4419158.52 6760691.13
12 1036701.89 6128815.14
13 8757534.56 357913.863
14 6275657.92 6499445.75
15 9205801.52 1779982.1
16 7130835.02 4942461.13
17 6451365.48 9032244.74
18 9685401.84 4863349.15
19 6959677.3 8973749.75
20 6752476.27 1573559.44
21 320137.039 2625280.85
22 5464571.18 8442178.99
23 9833314.63 7722340.63
24 6261335.62 6302909.44
25 4064832.35 3720935.92
26 4541420.59 6367545.2
27 6893087.28 9439114.39
28 2412428.31 4148247.09
29 2774926.96 3338211.22
30 4232470.25 3292140.76
31 5353520.53 605067.792
32 5054275.39 5283496.22
33 5503956.46 780432.747
34 6330238.71 617867.728
35 2806957.21 8922343.83
36 9173812.12 6036459.59
37 3141266.82 8987167.62
38 7134233.5 1993061.35
39 8198462.79 2568841.72
40 8713797.56 2185312.73
41 1978073.92 2885967.83
42 8733009.88 124098.274
43 7825523.11 3783751.55
44 7213394.55 6619739.64
45 3137435.62 3513027.77
46 2398746.74 8630537.16
47 5975214.12 7330083
48 9653900.62 4779804.17
49 6023734.43 1863382.49
50 5355702.94 5153868.56
51 2007317.77 3034637.6
52 4238752.15 4303854.89
53 2512207.96 6233943.94
54 607351.095 4156311.13
55 800662.785 9904615.4
56 9119253.63 3925381.24
57 557563.351 5278231.74
58 8254166.91 4676103.43
59 8280739.64 4705953.21
60 2588380.45 4955323.03
61 21985.275 9890155.95
62 9599279.73 6963399.53
63 9121132.05 9315863.18
64 4783595.67 7257831.82
65 4514700.23 2289879.8
66 143814.39 1820182.05
67 8757228.02 9290547.27
68 6418965.14 1726369.97
69 832947.135 1174219.95
70 4624814.04 2165233.36
71 6233373.3 5912334.84
72 3946341.16 3680879.77
73 7241506.7 3467996.51
74 7334094.14 7248589.51
75 3537122.09 1534385.58
76 7198740.27 6178156.37
77 7130235.94 1628166.9
78 8549898.69 1227832.18
79 1653451.47 230553.148
80 9660392.74 1837728.9
81 9967539.25 8852122.53
82 3727519.48 9806185.39
83 9181014.08 4807291.69
84 995955.814 9768150.77
85 1447734.9 9056455.96
86 4431978.41 8248878.68
87 8010368.75 7084728.01
88 3302227.99 4532472.05
89 6578986.06 2090959.84
90 2411446.27 3558220.44
91 33587.8264 348763.836
92 2993376.41 6320685.04
93 6647584.76 1740482.61
94 822548.952 2522006.74
95 1475268.73 2366873.09
96 7084059.94 658953.617
97 2748500.49 2473685.41
98 921688.902 4385594.16
99 2074825.94 5696161.39
100 8544781.42 3044777.57
EOF
