NAME : out99.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 5823725.59 7362741.53
2 7045172.73 9480792.07
3 6173522.82 5646606.37
4 7079315.89 3690941.72
5 2374576.76 6408625.8
6 9460835.63 3767152.35
7 3945810.57 2871420.86
8 7700306.25 2407688.44
9 333037.131 6645547.7
10 6815936.36 461994.486
11 9439728.41 5325140.19
12 7116290.26 1848724.75
13 2681303.65 9357617.64
14 9805224.03 324212.094
15 7296206.59 2327486.67
16 2406608.5 2327731.4
17 267961.866 2686330.67
18 2974572.84 5718002.53
19 2331800.93 1068376.72
20 4704350.7 2524781.1
21 4890716.38 4747406.11
22 7870320.84 8221227.32
23 6201608.73 8832115.76
24 4740475.5 7638590.76
25 8300978.19 7451314.2
26 3914594.58 652837.648
27 6080294.52 6928594.71
28 501221.01 8440588.62
29 5972938.95 1540510.01
30 509564.454 3421126.47
31 4944646.97 4836753.06
32 9612328.87 7104510.89
33 7144889.7 4048622.2
34 9060070.13 4883007.8
35 4997258.76 9698907.39
36 8636675.54 8231006.8
37 7974295.37 5840688.13
38 3753781.44 9628853.97
39 7294328.08 9007177.18
40 8978474.44 5310707.86
41 2330737.96 6053031.92
42 2271796.33 7378659.93
43 8407355.52 632575.758
44 9426685.11 7985708.24
45 8299375.73 1423996.95
46 6660545.15 5637647.55
47 2328919.5 6008238.52
48 7689791.16 1172457.87
49 134273.035 296562.44
50 8775622.42 591676.1
51 7320383.3 7130903.47
52 3477798.5 4896466.9
53 1317444.26 8793058.17
54 8411948.55 5202933.45
55 5577375.2 2983231.64
56 4269378.92 3171454.64
57 5207068.91 7402406.92
58 9958213.15 1345273.06
59 24995.0581 433182.504
60 591678.901 9263505.01
61 6687898.85 9056306.54
62 3199242.18 5634003.69
63 7510340.19 935410.112
64 2299089.45 9842030.39
65 8616008.08 2475905.97
66 8217128.53 5962921.08
67 8900697.87 5416186.8
68 6576609.95 849835.162
69 2081321.78 6655927.58
70 278898.217 7045301.99
71 7019434 4167117.21
72 1573806.03 7892779.01
73 6500903.2 5286893.39
74 8918720.79 338563.518
75 991509.73 6152026.48
76 2439124 115365.957
77 208965.048 6902061.74
78 6402348.46 3905620.76
79 2596550.31 2644553.9
80 1755982.48 4080830.46
81 527424.409 327515.98
82 3638911.02 4615029.36
83 7572545.54 887022.125
84 2983864.57 9190158.03
85 8503711.93 6529774.23
86 8843776.42 4017286.13
87 4840412.31 5833813.4
88 7380417.61 1357877.62
89 938370.893 2171576.18
90 281844.864 2156578.67
91 9908281.29 5658706.96
92 68064.9973 8938620.13
93 2367145.4 756226.723
94 6652616.9 2797371.8
95 1760337.25 2559575.84
96 3223696.31 8768968.73
97 8185351.72 1623363.01
98 836454.123 866055.452
99 4502879.48 2598674.52
100 1801197.05 5724469.78
EOF
