NAME : out84.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 5407740.18 7756472.61
2 8543929.33 8560335.67
3 8014491.46 8595498.39
4 1534550.97 6643364.15
5 2757377.44 5888765.48
6 7156426.75 4080157.71
7 131975.195 3038147.54
8 7564674.95 1736707.68
9 7787793.35 6908040.73
10 441438.406 1125662.14
11 2789864.25 6057505.76
12 2269124.91 5322846.42
13 4711550.26 7841903.1
14 8010642.28 7735932.69
15 490297.569 8480046.81
16 4080266.03 3615549.15
17 3765527.73 6170447.92
18 1378635.67 1047622.71
19 7287101.25 4842519.01
20 5528542.74 5226534.6
21 971505.835 4870377.83
22 1169279 1844211.92
23 9738610.8 3307220.63
24 5051007.23 6638577.14
25 4175230.89 2814532.54
26 8623072.76 1119481.34
27 6073124.94 8889814.5
28 3809382.61 2913375.68
29 8866466.63 8956684.7
30 3688596.73 1315446.64
31 9179752.58 2398453.81
32 9601138.95 968009.705
33 3816466.91 3688200.9
34 9817449.16 1076034.08
35 2105405.35 5418451.03
36 2116169.28 7979996.31
37 1860108.66 4686840.12
38 9931724.26 9382180.17
39 8425998.92 6058929.15
40 2667251.25 4806620.49
41 4857421.18 8432228.19
42 9856747.89 9760966.58
43 7786692.23 7113992.65
44 9918405.49 853975.66
45 5811245.4 6438208.74
46 9323059.32 4020813.61
47 3082267.29 9966267.25
48 6417303.51 5009429.85
49 3756383.37 7401839.35
50 8818574.16 228174.724
51 8297234.02 5801878.19
52 4803584.62 3021068.62
53 9605211.07 339750.441
54 8343351.82 2632091.76
55 7488403.22 9483326.05
56 678322.448 5903334.61
57 5556803.22 7147264.02
58 7219995.57 2663962.92
59 8119573.97 9334636.67
60 345457.399 4150402.53
61 7563684.86 1049824.84
62 489540.771 1129999.75
63 807263.183 1519655.6
64 8516645.39 2180541.45
65 2202500.94 6105504.49
66 3865630.53 5558394.04
67 5762582.85 9209641.92
68 1966822.02 3128910.61
69 5761824.65 8224257.35
70 3405091.28 2571652.56
71 4007239.13 5477360.41
72 7818659.06 9599700.54
73 2751446.38 1403285.9
74 2474760.22 1821951.38
75 1082190.34 863356.847
76 1579470.09 3720646.12
77 4561792.71 5221303.83
78 8948796.59 6869689.14
79 7475566.35 2762284.27
80 5775846.06 9907499.42
81 7887423.8 1749376.2
82 8493009.1 60971.9915
83 3241126.04 3958729.32
84 6473381.55 6084375.87
85 6871218.58 3123346.19
86 5923433.28 3133747.34
87 7559836.62 9120444.72
88 8661300.42 2431904.16
89 4730719.18 4621661.2
90 8507256.84 6175217.29
91 3609213.92 1159260.41
92 9651811.3 9270069.38
93 5834566.04 4755971.9
94 9212503.26 1469618.02
95 1657914.53 5656189.68
96 1803165.31 1201753.76
97 8411460.45 3913474.88
98 3620418.27 4548996.71
99 3503678.27 6148240.98
100 9996850.81 289482.606
EOF
