NAME : out39.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 9205908.54 9587128.47
2 4405196.47 9492232.32
3 8744316.06 5934782.53
4 9212826.33 2208385.56
5 1457590.19 8929265.94
6 2376581.08 2561190.09
7 3483542.04 2633.0788
8 3394544.6 1699404.36
9 2199783.48 6451383.65
10 6700316.31 4670630.74
11 7824167.6 3312010.92
12 308994.175 940785.836
13 9427748.94 3691115.66
14 5301922.03 5766987.28
15 3795787.06 5525869.82
16 8165960.88 1312789.27
17 5420579.9 2826607.88
18 6328991.81 6010238.65
19 3982877.63 9651439.65
20 4429969.32 1729642.57
21 311044.794 769835.491
22 3542844.43 40563.8268
23 8013878.81 7455156.92
24 5921213.42 3926634.67
25 2860779.8 7746399.94
26 2961608.45 1058643.54
27 906548.963 7603909.16
28 435814.091 471702.299
29 4797694.99 4084595.38
30 6173252.44 1041184.62
31 8441048.66 5782677.47
32 7475183.88 2085966.47
33 1938774.42 5486752.87
34 7842366.32 6087760.63
35 9980865.72 9587131.53
36 3773871.8 6329955.64
37 5215455.85 236625.877
38 504485.584 8088300.49
39 4578226.48 2945002.89
40 6523510.72 842093.418
41 2827129.53 3900985
42 9639830.07 9646017.22
43 7107689.95 4794767.1
44 1665878.02 2034803.39
45 7401450.73 481550.076
46 5675654.1 1861959.3
47 2600122.71 9964939.75
48 8096662.93 3176435.8
49 4779517.68 6974592.01
50 1354249.65 3360435.13
51 5896308.88 972447.982
52 4319254.78 6317159.84
53 1155885.5 6983270.49
54 5410190.51 3474446.86
55 8642566.25 5786934.95
56 6688900.14 9773653.19
57 1675026.85 753714.395
58 3658246.09 3485530.78
59 7946949.22 4867821.73
60 2128022.56 9512479.54
61 2265177.1 4723751.93
62 7329985.63 1521170.62
63 3170314.85 9266753.62
64 8869334.07 7402060.16
65 7836327.67 7629786.63
66 1781683.44 6857382.78
67 6380253.44 3349593.02
68 2760480.92 654841.472
69 3039351.12 475216.305
70 594413.721 3449221.83
71 4851718.91 3313039.72
72 717069.414 506720.043
73 2065845.33 632661.314
74 8745889.36 5948861.74
75 5350018.51 2078979.04
76 504540.266 9683618.78
77 9699843.55 6883778.11
78 7373625.72 146880.148
79 3077840.17 7179664.8
80 4524692.69 8123000.36
81 911508.525 1225120.44
82 5669405.32 7531859.57
83 6918943.27 2316350.22
84 6111181.58 4742717.18
85 4025509.87 560439.422
86 117855.847 5779085.66
87 6033091.76 3686969.34
88 2873856.5 6802396.83
89 992657.216 7738176.56
90 7709088.33 6618215.23
91 927347.791 9457088.34
92 7608602.23 7472602.55
93 2755425.27 3291423.07
94 2209061.78 1352225.15
95 8698057.85 9574060.19
96 8437411.32 8100897.63
97 9542335.54 4008069.68
98 9468387.96 2581232.86
99 7244738.11 290675.313
100 875891.886 4453792.15
EOF
