NAME : out41.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 6116290.58 9920520.69
2 6766688.62 1223157.34
3 5134908.73 1254763.85
4 2553872.25 8030999.35
5 8986418.55 5631552.03
6 4735151 9217646.83
7 5577525.45 9966521.46
8 4814748.02 199971.389
9 6361070.13 7676529.54
10 1347246.93 6011340.56
11 8862840.34 9583096.09
12 5471899.85 3644627.72
13 7926730.46 8208219.92
14 309457.599 5141923.49
15 1385642.49 1780532.61
16 7854150.79 9232923.89
17 8043017.26 5724930.6
18 3989458.95 9693272.22
19 6227573.47 7284247.44
20 5650043.67 2170055.4
21 3050317.24 8699039.35
22 4764753.47 5026189.35
23 1483901.3 7693717.46
24 6751474.41 9874867.88
25 9871046.12 3186048.93
26 6600436.83 1550830.91
27 1708838.74 8014143.6
28 8957593.1 8673550.74
29 6172274.21 4878199.38
30 9534687.04 9906661.29
31 7640439.93 1607773.4
32 9025225.85 7901007.03
33 6906155.58 2856905.46
34 8384963.89 6473982.83
35 2395287.46 1600868.04
36 1609686.96 3295245.18
37 8552709.12 4205055.81
38 116509.751 8524673.09
39 6752639.5 9561639.72
40 1776144.77 61238.6876
41 6628316.06 3830916.31
42 9460942.64 2133996.76
43 4362745.54 1840654.02
44 3115448.33 936892.635
45 1401379.73 4220184.49
46 7165983.07 3378244.28
47 2335119.35 986338.367
48 6605085.98 349083.997
49 1443283.01 7512156.28
50 6525120.32 5262782.74
51 5260858.76 5812899.98
52 3300683.64 6002760.41
53 1263354.62 5556050.27
54 6047957.95 456785.038
55 6230662.48 4652362.51
56 2802250.34 5926935.97
57 828478.616 8473760.94
58 7497277.03 466121.588
59 8536176.97 8676258.42
60 8682813.78 4203501.48
61 5202757.94 7152037.52
62 7024621.61 3467021.78
63 4404144.94 9215218.61
64 3779857.21 4342656.71
65 2431952.99 4058126.17
66 4193496.7 4785012.74
67 7417286.17 3652548.15
68 9353642.49 9698831.82
69 416495.466 6915163.73
70 5722180.44 3291242.8
71 6969839.13 5290859.3
72 6444112.18 7705525.75
73 2883855.19 8088947.23
74 6208596.62 7803880.83
75 3192446.29 7647809.08
76 852109.634 3104697.61
77 7648574.59 1478996.37
78 5538247.26 66368.9296
79 8342677.83 1826141.03
80 4920144.16 2286222.95
81 9580633.85 1500940.16
82 7741181.8 5287484.11
83 9886153.33 7640766.43
84 6592657.03 7912566.95
85 9898161.78 8942808.04
86 4633050.36 8299171.86
87 3693250.57 196589.773
88 7121418.81 216775.511
89 3597111.11 8331435.09
90 2918010.79 2967314.2
91 6673888.48 1188638.06
92 5758913.63 5003321.72
93 3926945.67 5722910.54
94 8444796.55 8989959.11
95 7842301.39 7736175.37
96 8506488.7 3331652.14
97 4987184.87 1201581.76
98 3036634.37 8799669.19
99 3721807.9 2197333.72
100 3171368.51 9409554.12
EOF
