NAME : out66.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 2764872.64 342750.821
2 7014100.3 8604391.71
3 4999942.93 2749095.2
4 7564514.37 2830855.24
5 3228012.38 7638127.45
6 715608.884 6702715.59
7 1204805.51 5103746.16
8 2308294.63 4737612.32
9 3075948.97 3531981.75
10 6027995.36 4817027.15
11 1874755.91 764893.62
12 8569847.87 196076.363
13 3682591.58 2276301.65
14 7542114.58 1828188.35
15 5083808.01 7878087.65
16 2719264.91 2297282.62
17 8591296.26 717100.105
18 5361108.16 5452110.36
19 6070815.22 9295777.06
20 2590570.39 3589806.1
21 1808150.44 1240320.31
22 1817409.73 5789978.03
23 2314171.04 1537056.75
24 7061002.21 2797313.13
25 4171173.51 4794914.44
26 4108842.47 663697.044
27 8895771.77 4895201.89
28 7619585.3 8136656.65
29 5487059 3924511.95
30 2497423.37 2616859.31
31 3415168.08 9623411.46
32 6931350.39 2852107.7
33 8268851.49 7195834.33
34 5676404.38 4482877.8
35 2701472.32 9458723.87
36 9209083.04 5122976.83
37 9544732.74 9897356.24
38 4748757.97 481438.705
39 853367.91 3619653.48
40 4200857.37 605719.848
41 3671795.6 6310275.49
42 5713541.55 6145707.65
43 8291666.84 118420.495
44 6923434.57 5067160.63
45 1072235.37 6429325.48
46 9315940.43 3752249.12
47 977468.253 868976.329
48 3112129.23 8627236.42
49 8164751.83 8316727.93
50 6100915.7 3425646.52
51 8324643.58 7190266.18
52 9329895.39 4211791.55
53 9362466.03 6783178.25
54 4995960.32 1432368.69
55 1093428.12 518169.175
56 3076644.43 413904.799
57 6782187.1 5607475.07
58 2326697.31 2772373.18
59 9925529.15 1935742.26
60 7071544.46 3454514.56
61 691612.456 4429088.33
62 5933502.16 9554548.01
63 1590385.49 4614521.34
64 6855994.3 8924597.16
65 1680788.55 9195539.37
66 5404242.87 6499566.92
67 8380427.46 3860159.43
68 300731.103 3257089.14
69 7733288.58 7426417.31
70 8538909.76 5122983.83
71 265853.314 2603667.73
72 9329788.65 1068384.47
73 8081312.65 4046372
74 4081307.49 2185810.78
75 13973.5132 6248004.66
76 4920719.1 4078207.54
77 9933412.94 1456467.92
78 5957279.25 3586295.91
79 1284198.77 2533448.61
80 5089404.94 9728707.67
81 917127.4 9740352.1
82 1741796.89 3241696.19
83 4104448.42 4685619.09
84 8808857.52 69519.947
85 2929792.43 7104636.96
86 2134327.09 4460416.45
87 4786582.92 5459491.13
88 6785728.79 9354232.62
89 7460759.47 5461355.32
90 7865238.11 8114211.79
91 7910937.8 8117848.33
92 9295358.17 6048200.73
93 1999215.99 3175585.13
94 6041359.57 5936187.39
95 7060536.69 3763278.9
96 8169073.8 1671939.27
97 4008214.82 1239770.14
98 5895061.54 740138.441
99 1593028.1 2288726.24
100 7109837.65 1919702.89
EOF
