NAME : out93.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 4185626.14 3854286.28
2 6375453.47 6216893.56
3 4167563.48 4242680.09
4 8871788.64 8145106.01
5 2514512.14 1168971.58
6 9185815 7737657.71
7 8486190.58 1965349.2
8 7425687.32 7412803.33
9 4007004.53 7513552.28
10 1831872.88 3557528.63
11 7649646.34 5426655.7
12 5844705.87 8424666.89
13 1137278.47 4603296.61
14 663459.805 7199915.77
15 2488416.38 5479367.96
16 5894685 1744978.5
17 3769950.61 3336523.11
18 7485385.35 2272026.22
19 685190.323 3303334.64
20 146756.475 9150153.3
21 8934525.39 928902.531
22 2978291.63 52628.5255
23 7656164.11 7168610.51
24 2462686.56 8462206.8
25 3067759.38 8552873.12
26 5320558.37 4775977.49
27 2034216.07 4760316.84
28 2394975.77 4129971.17
29 8316333.81 4711475.44
30 4877286.82 6033610.4
31 2177243.33 2853111.99
32 9280603.64 2986772.89
33 431225.847 1443604.67
34 8304644.11 1766973.6
35 1854206.33 270903.981
36 4522320.29 9643334.41
37 163784.376 4787827.8
38 2173740.11 9631027.11
39 1311546.59 233936.265
40 9791163.85 6352584.63
41 9249179.59 6300368.48
42 9708935.89 3361059.88
43 7023004.11 4757250.19
44 8814051.79 383131.876
45 2713985.04 6500636.84
46 1233059.31 7572233.8
47 7846335.1 6586501.98
48 9819984.42 5440722.66
49 310422.264 8090176.2
50 6869669.43 9529274.99
51 6749491 7437849.48
52 6504094.9 2631348.46
53 8340619.45 181689.763
54 8554763.55 4595487.58
55 3700642.98 7979934.83
56 8323972.53 2032357.39
57 5070030.23 1852109.48
58 9324354.04 9886177.59
59 3718713.44 8519610.09
60 9707693.16 5017311.63
61 8377026.56 8603226.33
62 7729637.83 7621275.81
63 9698501.58 5352715.63
64 2964663.85 3214226.19
65 5981530.53 4317031.37
66 3681404.54 8041940.99
67 2971236.52 7117355.63
68 1234335.09 824151.157
69 2600966.84 4909472.49
70 978490.863 1303577.75
71 4053556.61 7761570.96
72 5576332.64 4163233.63
73 8357339.23 1681080.3
74 2578975.97 4752487.42
75 207169.457 4273232.03
76 5337678.54 3338659.14
77 2738848.71 800385.704
78 8961480.21 6192999.71
79 5113587.77 2890098.92
80 1192651.8 4290871.7
81 9420469.64 6859381.71
82 11793.4585 7985825.67
83 7582045.84 7873545.76
84 805778.356 5695489.28
85 6002611.6 808113.399
86 2911642.44 8446658.13
87 5664247.54 9811060.02
88 186688.516 5381384.17
89 2436237.17 489216.06
90 1642025.49 504464.243
91 8022308.61 4539795.92
92 4719774.31 1865042.74
93 2415243.01 5003536.95
94 798198.93 8281.92763
95 6686734.43 3778339.12
96 9123494.99 2574504.82
97 8406552.34 7075185.81
98 1293607 9568783.68
99 7410186.85 8070308.95
100 9948601.55 6864455.99
EOF
