NAME : out86.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 7872753.15 5044767.67
2 8584729.21 6590182.47
3 7861482.48 9825873.36
4 6037414.23 9662519.83
5 8298601.5 2006951.92
6 717385.884 1915797
7 7648726.42 2321004.03
8 2854545.92 8196806.02
9 30308.991 7871609
10 4277668.09 3338227.22
11 8294877.3 1735287.62
12 1408339.25 6775291.69
13 7351003.98 2649893.52
14 7487775.68 6953077.62
15 970409.33 9216870.96
16 5871765.4 5829532.33
17 252247.945 4367455.96
18 4033148.58 438739.476
19 4365822.02 4209521.16
20 1293092.69 6595248.45
21 1541288.15 807346.622
22 3785370.88 9679763.78
23 5873716.79 6652330.96
24 8482784.6 380949.536
25 6058549 1096750.56
26 8644893.84 7455797.06
27 5623764.03 5014811.9
28 6160190.39 7843063.16
29 4877608.48 2045408.1
30 1249445.23 7614663.4
31 8987905.4 4708660.47
32 4812825.81 6756199.2
33 9830537.02 8304575.2
34 5428718.56 8592425.44
35 5003968.08 1925681.86
36 4440158.59 6797428.16
37 4065750.73 8533102.37
38 8444486.13 5236538.7
39 711135.964 3776815.07
40 531153.874 2865123.19
41 9955185.23 1529830.13
42 3529925.83 9653745.55
43 7604198.89 8175804.98
44 6129842.32 2017226.42
45 5477843.84 5330739.48
46 4235939.19 8379372.64
47 6633011.86 6259229.63
48 861244.645 2403031.01
49 9942342.48 7730655.37
50 2685044.19 3680069.25
51 4646994.78 2388308.76
52 2499548.4 5358820.04
53 2361250.64 9858123.3
54 4102891.98 1731688.75
55 8925085.1 1948195.5
56 7836837.85 9615090.51
57 2145223.25 3056106.6
58 2880397.77 983377.456
59 9090614.58 4196372.21
60 6479843.94 5587241.52
61 8936613.49 9618566.33
62 9443579.66 1078555.01
63 821307.944 8800183.75
64 2554021.98 4204773.43
65 2520770.7 8313036.11
66 4749406.4 5124492.99
67 7215920.75 9256253.64
68 1536175.06 8225401.31
69 760869.671 4462693.36
70 3187285.21 9121945.43
71 4109503.74 517511.716
72 3581063.05 4914481.03
73 8948405.33 2874506.34
74 9278271.62 8662286.04
75 9987485.59 4762498.46
76 8143773.19 9234044.32
77 8972232.3 9585406.09
78 4134123.12 6786463.11
79 4211836.34 7091304.83
80 8601399.17 828003.537
81 6141000.31 8721438.89
82 7570592.16 7957446.28
83 6938128.56 3553957.13
84 1278664.08 255636.576
85 6366582.99 7707907.96
86 7367207.75 1539121.3
87 8608180.37 9634842.88
88 5327161.09 103054.388
89 4933663.11 1467558.39
90 7644054.41 1946033.98
91 8267907.95 7326348.03
92 8880624.03 5759723.7
93 4711612.84 6591121.68
94 7101944.35 7565429.33
95 2009645.59 1826775.75
96 2642449.59 8566479.57
97 5932555.55 8703747.75
98 6640144.47 211916.597
99 4357880.91 1518578.21
100 6826621.45 2404569.08
EOF
