NAME : out91.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 9672129.91 8598975.81
2 2770617.66 4685767.28
3 1835092.18 677451.609
4 8591514.12 3306845.72
5 8031741.16 6491862.26
6 9728040.31 453900.332
7 5842038.78 3449603.94
8 2274049.98 1567947.05
9 1870227.31 9976747.15
10 832743.91 8192773.61
11 2175475.98 3342242.46
12 8697795.15 8016468.37
13 4908673.2 307942.397
14 5888986.67 1669697.02
15 219845.085 1922182.93
16 9027813.41 3555451.94
17 1479122.14 3454316.09
18 1208205.71 1811960.06
19 5581333.15 2147854.31
20 4337672.55 869979.363
21 191296.689 9698778.94
22 490790.03 4179954.51
23 296618.718 9832761.78
24 1095258.73 8530859.52
25 2887729.13 1337195.95
26 4481729.26 9519632.35
27 4297618 5165585.59
28 632184.058 6250950.41
29 9194095.14 9733853.27
30 3150757.38 7210359.39
31 5836431.05 6902625.66
32 8749182.62 3026456.36
33 728803.494 3304483.67
34 6657239.97 9623413.86
35 6750359.07 2486771.83
36 2438678.12 2629449.73
37 6634690 726487.175
38 7209791.26 2784438.94
39 9413401.21 1251238.52
40 2309267.12 9025559.97
41 877206.466 6103827.54
42 1920353.69 7427102.71
43 6126425.5 9079411.24
44 7735308.29 6181523.77
45 1357636.43 6511626.83
46 7976807.54 8823258.09
47 1510053.72 8774873.25
48 1528340.44 8580347.95
49 1716685.06 3043711.32
50 9707516.02 1995689.73
51 6623026.53 9797916.6
52 838053.944 2647492.02
53 9740554.87 8437717.62
54 980750.788 3571396.86
55 7565878.4 5036303.11
56 4078510.88 4229754.55
57 2822580.77 4794552.87
58 8882166.86 6345874.26
59 9340111.77 5837389.41
60 2852416.64 2660333.26
61 1944725.07 3405701.04
62 5569892.08 9761529.21
63 5606469.18 8123264.74
64 9489161.43 3109522.7
65 5663455.82 6949212.49
66 2671156.51 1802056.23
67 3095972.93 9254738.46
68 6701786.69 961301.63
69 5043807.04 6823425.79
70 583070.763 863560.207
71 20097.1619 8529875.69
72 8522984.24 822234.895
73 105737.343 695542.777
74 8609416.58 3911344.4
75 1252842.02 4656924.98
76 2003296.71 8116367.93
77 1984086.38 6825455.53
78 6924666.42 8305548.98
79 4115160.7 2027401.43
80 4809471.78 6310571.68
81 1865381.78 1771885.94
82 2705334.02 9251653.68
83 2098427.02 6738325.83
84 3753720.88 2468660.57
85 1357850.95 5919016.84
86 3531671.87 7156601.37
87 4438873.61 9495586.24
88 2691830.91 2096845.82
89 3544012.51 4746147.37
90 1316658.45 4637658.32
91 6670254.29 2027514.32
92 2376899.86 7541967.59
93 7681270.54 807241.926
94 5276199.35 5205327.3
95 7183665.54 2958319.39
96 4891316.29 752562.764
97 579796.696 1269524.74
98 7505542.49 9020396.9
99 6093433.82 8390340.12
100 9658771.92 612812.259
EOF
