NAME : out75.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 507221.293 3904312.06
2 6335373.22 1475205.18
3 6761842.69 7626359.9
4 7118329.55 2769169.88
5 7516658.86 3562351.44
6 7412896.71 8801010.1
7 813204.199 5383889.24
8 2596381.2 4432223.9
9 2386350.96 6448739.37
10 5717536.27 3309766.4
11 7549958.82 4509924.58
12 2568182.43 73862.4213
13 4417457.44 3273036.35
14 320866.317 3005325.96
15 4823280.61 5959835.66
16 3375461.09 6158639.27
17 7127174.98 8192536.9
18 8252296.56 3782403.22
19 8980605.7 795717.756
20 2377478.38 8240695.28
21 2844848.87 10923.822
22 4695737.64 1372190.17
23 3903220.69 5202100.13
24 3140347.47 2017144.31
25 3446372.78 3919495.83
26 2902685.79 5686386.42
27 8384154.02 8462779.45
28 5453565.89 4172595.11
29 9954744.11 7796269.53
30 7317053.97 8482527.71
31 4894195.33 6874303.61
32 8306473.44 3356942.37
33 1680639.61 4917481.09
34 3678652.06 9498661.05
35 3040516.58 3442184.86
36 8573358.35 3662857
37 3376498.56 7652669.8
38 9920931.29 9791778.75
39 2750295.66 6242622
40 4132261.25 576177.836
41 6043422.48 3712131.43
42 4141934.95 6045259.14
43 9912983.99 6701647
44 2622651.18 5641627.48
45 3512369.22 2783891.91
46 45378.9237 6780768.69
47 2564670.15 7082368.15
48 6078885.27 8872154.01
49 4950540.77 9435273.64
50 1332519.25 3309649.93
51 3705126.28 7974130.5
52 492816.202 4892278.06
53 8232811.08 2771956.69
54 7407170.42 6337246.28
55 8820610.86 1492188.07
56 5645156.54 8894422.66
57 1042046.67 3646548.17
58 6406303.9 88302.7982
59 3544750.45 942939.172
60 1621714.83 4931146.96
61 4932806.42 7339349.65
62 8791482.87 2382330.96
63 5931931.78 3936224.11
64 6948375.77 3189146.26
65 4957961.8 6409082.27
66 9926633.48 7471966.7
67 9978997.02 110291.021
68 2071227.29 2785715.47
69 899700.663 4579864.85
70 7088886.26 5609747.93
71 3002005.79 645660.471
72 1389741.57 9147458.79
73 1859322.8 7768615.29
74 8146892.44 3096058.17
75 182884.868 8901510.03
76 9193282.49 2628927.61
77 1725584.6 7339159.78
78 2208235.58 6829190.64
79 6820184.32 8626968.27
80 807103.907 5531562.14
81 7011045.09 6818085.59
82 4786572.16 4334988.03
83 9125364.79 1671460.67
84 8003892.34 3621934.46
85 1140934.56 1905398.09
86 1280896.29 4537790.89
87 8137640.12 1994197.09
88 7819992.2 3305060.81
89 4157918.27 583788.687
90 8491965.09 2159205.51
91 1955929.17 2554099.62
92 7197675.11 6582110.81
93 4505467.32 5642625.82
94 4095113.32 8721764.08
95 6850522.12 6957332.88
96 9233167.77 6219827.15
97 5750089.41 1286889.1
98 4530286.39 3838237.87
99 9424775.68 6087070.35
100 6649720.6 9096223.49
EOF
