NAME : out45.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 6868141.12 5135930.78
2 8280343.31 6721552.02
3 8288823.87 4946375.75
4 2386867.75 4039471.27
5 8725385.86 4472888.02
6 2229969.94 6086152.89
7 4386309.25 8958536.6
8 4962982.15 4212118.85
9 7080366.32 9337881.08
10 4004222.07 8471901.98
11 2162814.44 7997299
12 2492921.25 1656568.35
13 3008505.41 4875303.32
14 3269914.04 9058628.07
15 511484.704 5332539.83
16 2605050.98 7433900.22
17 9463218.73 9757350.83
18 5464099.24 2904628.15
19 3924692.27 3782253.65
20 6444179.11 1027848.44
21 3479548.45 509307.948
22 6926303.42 5579783.53
23 4532442.05 3967495.91
24 9512579.86 9268715.51
25 9783762.16 5944892.52
26 1789860.87 533392.512
27 3509623.51 8503936.25
28 4734940.42 9283534.61
29 9276310.09 763808.323
30 7929042.43 8821212.75
31 3013830.45 7470990.28
32 8997545.51 3805685.94
33 8084266.65 3289384.21
34 7831158.51 9359348.44
35 4603822.58 5235081.37
36 9350296.85 5602872.08
37 6694130.19 4059319.13
38 4205429.62 7477941.29
39 2508962.2 7994777.69
40 7326913.36 5835224.53
41 8811214.36 365302.536
42 1579865.42 2404406.2
43 9399183.31 3544713.28
44 9557668.22 2707616.4
45 8664814.93 9734693.5
46 7853382.25 1178064.08
47 5991530.08 1944756.2
48 7500003.48 5914026.18
49 2491250.42 9915278.08
50 1933268.86 808430.611
51 4187327.32 1065196.04
52 3725775.76 4593220.54
53 8627688.32 413903.543
54 317894.796 7098432.7
55 9279829.41 6068073.67
56 2089797.59 1128211.15
57 3477585.63 7523924.02
58 2668486.06 5721523.93
59 5622561.08 9189846.76
60 7324151.48 1180376.36
61 9425200.96 6424975.36
62 291855.182 5244473.97
63 6321457.52 8678985.61
64 7523525.93 7285677.1
65 8190648.57 2253658.48
66 426457.826 5653011.15
67 9400105.73 5434633.21
68 98729.0186 2097919.53
69 9890566.09 5957803.11
70 7583571.9 401835.756
71 5699607.48 9185971.82
72 1024100.2 6169100.15
73 5495457.93 482417.438
74 4578098.32 5577807.81
75 2251326.41 374427.108
76 9729560.84 1216084.81
77 4926781.79 5187134.95
78 7379729.2 8434661.27
79 172695.955 2699976.5
80 3032703.52 1527707.65
81 3693139.09 778970.222
82 2089064.2 9206809.26
83 3515887.63 6241837.14
84 550983.297 7837344.19
85 1983043.19 6589976.7
86 2054175.71 7338494.43
87 4351760.93 3314529.14
88 8726981.45 585733.871
89 4769909.97 2120792.45
90 8302981.6 9026962.48
91 21291.4044 8525274.75
92 5196771.44 3965191.91
93 7141108.47 2312626.06
94 5559604.4 813173.367
95 7495197.84 3691264.63
96 5652018.47 4841929.53
97 5944376.12 8137097.39
98 4729206.1 3527684.84
99 2522670.47 2698321.17
100 9288688.18 5752489.75
EOF
