NAME : out76.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 3487000.08 2923755.39
2 5804360.72 2359802.08
3 4902143.49 455917.534
4 292926.669 5566842.4
5 5495488.01 1409989.91
6 2398416.2 5541093.48
7 1440985.69 3838178.78
8 1225184.91 3658423.35
9 790332.742 6113949.91
10 8956793.57 7885660.38
11 5924373.82 2681441.51
12 7560937.17 3999735.03
13 5489257.62 3237088
14 9513703.53 5210444.88
15 8639256.34 61130.6552
16 741330.15 8788626.15
17 3225416.78 3172316.71
18 579970.942 9075019.95
19 750933.819 9594581.64
20 2911542.17 698662.103
21 3250418.82 6613200.62
22 8042700.94 5728058.49
23 8706710.09 1848437.31
24 7083983.09 8089079.16
25 2020693.14 7976920.03
26 1353023.94 5235927.31
27 9598572.46 9895742.62
28 9077886.31 5234892.23
29 8194837.18 8887990.55
30 9960613.36 1681369.32
31 518523.875 7744590.42
32 8405430.21 7079244.63
33 5182138.7 781264.276
34 2577292.56 8740811.43
35 9222724.4 2688728.89
36 7677922.35 6932198.81
37 4275829.82 9165720.63
38 2596728.2 9519450.75
39 5908652.01 7653018.23
40 70034.3537 2492134.16
41 2552651.69 357315.434
42 8853981.96 7567941.18
43 9458999.01 2703537.86
44 5132948.33 5392763.42
45 800464.668 5026813.33
46 9061699.22 1498529.04
47 7036158.48 4398855.59
48 7574011.09 1414415.38
49 478086.29 2410884.29
50 6576037.06 2641813.37
51 8944465.4 1809708.79
52 6723409.92 2217897.05
53 465773.844 2467578.05
54 2711465.02 1822203.19
55 7282917.44 3844600.04
56 6686791.92 2891357.25
57 1014630.67 2855965.14
58 9450292.64 4142996.94
59 4627064.99 6197683.95
60 7268344.38 2047837.27
61 5119794.83 5739655.48
62 2857356.82 1213769.68
63 9695160.42 7874418.71
64 20615.9376 9465096.23
65 8878536.18 3822080.94
66 5469888.82 7077595.36
67 43608.234 8133002.85
68 5540344.03 336382.251
69 7557181.24 5021389.85
70 91368.7073 3404224.43
71 5280218.26 4418934.29
72 6977929.37 6936256.15
73 6629812.56 3445887.3
74 7510884.58 4478282.2
75 7187305.7 130252.707
76 9448782.28 5996606.35
77 293053.262 4275446.12
78 8737001.73 3995256.34
79 4005409.61 1245222.07
80 6777816.36 9775200.37
81 8046479.9 292909.092
82 5602700.09 7577815.8
83 7252913.47 7946753.23
84 9777941.69 8341479.97
85 2371156.74 8911433.12
86 8814651.5 2290126.29
87 8599322.53 9244862.19
88 2307480.73 4235777.21
89 4568190.52 5728315.4
90 8126321.99 2781081.65
91 6220714.89 5961933.4
92 9446224.89 48229.5631
93 5484510.61 5128743.92
94 4058592.4 1672321.72
95 5591019.99 5172434.53
96 1104486.81 9109836.37
97 9138060.23 3263917.33
98 6134216.45 4416005.04
99 787372.928 2813570.74
100 485191.626 492248.71
EOF
