NAME : out49.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 3262877.77 9301188.38
2 9764633.38 6131370.86
3 6939238.42 8827575.8
4 3416364 3966544.21
5 6673086.93 9602325.17
6 3430715.66 3144828.05
7 611779.042 9496595.96
8 3800448.98 2251351.79
9 2545399.12 9317472.47
10 2016255.23 1103746.51
11 3909624.1 4386547.22
12 4094315.07 9324779.14
13 2456393.76 9549514.48
14 9329514.95 3612710.25
15 5743526.1 6899954.88
16 9929943.74 5931000.77
17 1897179.39 2872106.49
18 6541749.54 8712774.52
19 563709.523 3210319.41
20 1640237.77 3035335.53
21 2180669.16 3675240.85
22 3962312.23 6898641.72
23 5974957.24 5310474.09
24 3869306.62 2228368.42
25 281950.356 8206347.96
26 698610.555 6232144.58
27 2134880.61 9544438.65
28 3396102.05 5011000.75
29 1590946.07 3376427.92
30 4817957.84 7973125.07
31 7304977.42 958415.779
32 6998190.04 135165.395
33 2365463.11 6209960.23
34 2744086.24 3519491.01
35 4597479.3 9087354.56
36 2358446.56 9564175.65
37 278649.676 4077124.41
38 4693561.41 388535.076
39 6543349.61 6361815.18
40 224811.993 7345755.15
41 4431986.47 5614354.79
42 3590494.65 1758880.75
43 3064547.41 7052657.32
44 8300079.05 9232033.71
45 8056841.85 4753862.24
46 1374283.56 3742177.78
47 7318681.55 4885602.62
48 9077943.22 7308198.98
49 7613132 5560249.05
50 180704.011 7014494.05
51 4061016.73 2783509.49
52 5676946 8666211.87
53 557388.925 9737790.4
54 7952865.66 978348.875
55 8299824.49 4955196.81
56 538274.037 7778607.81
57 8072671.96 7688081.13
58 8785067.03 9549762.86
59 3206332.59 4873996.82
60 9196229.29 942269.892
61 2791643.24 4839865.51
62 1918005.89 5679788.86
63 2244170.48 6898788.56
64 7088343.92 2864715.44
65 8922509.59 9927914.38
66 4556832.03 8287866.79
67 6149842.65 8302675.94
68 2729869.44 1677572.73
69 4719021.58 2508837.46
70 2815323.8 1641894.92
71 6161657.09 3913104.06
72 7017212.9 5323378.52
73 8032105.4 2665417.56
74 5823763.14 2603874.31
75 7584495.52 8882373.19
76 5075573.93 34546.8956
77 4130300.48 7762951.75
78 3831540.16 4004315.62
79 2566392.83 536634.639
80 7873753.87 7226357.15
81 1958166.66 4084300.5
82 7309300.47 7794066.95
83 3324904.79 9618545.48
84 3976485.09 9290629.51
85 7430845.87 7405842.01
86 4774114.23 5090906.65
87 6821757.63 826197.814
88 2487486.71 6101828.26
89 7989288.23 9229054.12
90 312193.286 5394650.24
91 2812440.86 6106927.38
92 2129266.83 5920986.61
93 4918609.16 8215978.17
94 5111151.82 1898799.39
95 5166530.82 7744541.25
96 9571269.49 7815724.06
97 1437344.11 8887469.17
98 5168089.58 1130938.63
99 6385793.81 7912999.81
100 4932610.98 6362814.16
EOF
