NAME : out80.txt
COMMENT : dfajdgafd
TYPE : TSP
DIMENSION : 100
EDGE_WEIGHT_TYPE : EUC_2D
NODE_COORD_SECTION
1 6577252.77 275818.102
2 4489352.97 2617543.61
3 4495323.99 9949935.57
4 3408311.85 4130673.72
5 1486224.42 9194987.37
6 5063234.41 2077421.87
7 8619143.42 7651385.97
8 4865092.55 2048115.35
9 5502209.44 6585011.57
10 4516512.87 2347777.64
11 8453127.94 5196204.89
12 960388.622 861017.241
13 3724023.13 3458015.3
14 3326092.63 1793447.82
15 5758284.54 5310811.04
16 9405690.15 6302724.26
17 2431788.26 1389285.38
18 9073908.53 3246595.27
19 1802953.01 8464229.95
20 3180693.13 9930088.42
21 8606009.94 5200872.33
22 748526.923 1780573.61
23 5533545.7 9631796.94
24 1655295.11 4658829.62
25 945453.126 3635979.21
26 656120.658 5065677.53
27 7293247.66 7940440.78
28 2294115.21 7690347
29 7067088.78 6258614.88
30 6086290.45 6250907.52
31 1761391.68 955858.783
32 7337554.17 512647.079
33 1166711.98 2730374.74
34 5791460.41 2457797.35
35 5899045.35 5765238.14
36 524149.816 1952008.17
37 9703900.32 9039008.13
38 6452317.1 2877467.04
39 1327176.71 7426718.65
40 1242808.2 3230155.14
41 6819465.46 1262738.61
42 4084917.85 8463413.09
43 7592226.81 8187519.26
44 1523083.24 7517338.38
45 8574553.6 1127345.66
46 6851006.42 4693545.31
47 2456826.27 2224902.83
48 4790135.44 7856682.81
49 829620.769 9886638.89
50 4127312.52 70373.7114
51 3310865.07 8338279.91
52 7296909.68 6102001.33
53 9707814.15 880528.277
54 4920714.62 7816090.17
55 8500504.19 5014128.67
56 7121066.76 5300337.44
57 3100683.58 9030204.18
58 4091201.38 3293006.44
59 9113055 2756073.1
60 4258802.66 1030965.74
61 8879884.14 1954296.07
62 7256406.11 7414714.88
63 8211568.8 83359.6371
64 4802815.23 8591254.75
65 2816095.9 1404748.45
66 9632247.59 30191.0726
67 1813854.07 5624306.02
68 6750496 5221901.88
69 3566706.14 9652636.07
70 5265070.69 2920595.42
71 2172648.53 7969983.63
72 244937.51 3137301.76
73 7041251.96 7700521.84
74 5046218.92 1845229.96
75 6990960.49 7773329.06
76 4058950.33 4812376.72
77 3312576.86 3146511.22
78 2300616.48 8953377.16
79 5386276.83 9734072.55
80 6977570.6 5667729.63
81 8429606.67 3706600.83
82 6075116.48 8202876.97
83 8322021.75 6393572.2
84 2744498.87 1048405.5
85 9863157.54 2883922.87
86 7553254.67 7682301.37
87 1246208.42 7582462.11
88 7390545 46841.6871
89 8818880.58 2140352.12
90 8366167.36 8500873.18
91 1422846.11 8323666.09
92 1257984.4 6439282.01
93 3722489.47 1517630.73
94 9649171.78 6344468.67
95 9660528.12 4430009.13
96 3787713.79 2915762.74
97 5440821.4 8980862.93
98 3119653.95 1826380.37
99 6296957.02 6624862.16
100 4275558.41 6604712.12
EOF
